736.94,325.07,1,2,2
817.61,333.20,2,2,2
837.80,321.09,3,2,2
886.43,324.28,4,2,2
705.99,307.69,5,2,1
786.52,316.06,6,2,2
864.50,293.18,7,2,2
903.32,293.34,8,2,2
761.53,262.92,10,2,1
825.87,265.50,11,2,1
840.88,259.85,12,2,2
889.99,263.35,13,2,1
972.37,408.40,1,0,1
857.04,408.88,2,0,2
861.04,425.57,3,0,1
733.48,425.57,4,0,2
979.33,363.87,5,0,2
911.04,354.39,6,0,2
812.34,358.31,7,0,1
699.15,353.20,8,0,1
799.83,433.73,9,0,1
905.43,307.10,10,0,1
847.59,297.90,11,0,2
815.60,312.36,12,0,1
733.23,306.66,13,0,1
1709.53,407.73,1,1,2
1665.99,407.27,2,1,1
1865.39,421.17,3,1,2
1831.57,424.39,4,1,2
1673.22,374.47,5,1,2
1642.62,377.15,6,1,1
1927.12,390.57,7,1,2
1905.11,390.57,8,1,1
1770.91,339.58,10,1,2
1746.76,342.26,11,1,1
1854.44,350.57,12,1,2
1838.45,348.79,13,1,1
