1672.37,467.51,1,0,2
1769.83,463.10,2,0,1
1735.25,462.48,3,0,2
1835.85,456.19,4,0,1
1664.20,438.58,5,0,1
1741.54,432.92,6,0,1
1782.40,424.12,7,0,2
1840.88,419.72,8,0,2
1708.21,395.20,10,0,1
1781.77,392.06,11,0,1
1761.14,387.67,12,0,2
1805.44,387.40,13,0,1
210.46,481.85,1,1,1
326.40,481.39,2,1,2
132.85,473.99,3,1,1
225.04,479.70,4,1,2
241.87,443.97,5,1,1
337.49,439.81,6,1,1
125.46,435.65,7,1,2
175.96,435.58,8,1,2
195.10,387.38,10,1,1
286.73,384.32,11,1,1
172.36,382.62,12,1,1
227.98,380.19,13,1,2
