142.97,475.73,1,1,1
301.09,478.05,2,1,2
89.48,459.91,3,1,1
232.73,464.10,4,1,2
173.66,442.71,5,1,1
309.93,440.38,6,1,1
93.35,410.09,7,1,2
217.68,413.16,8,1,2
143.09,375.32,10,1,1
252.29,376.83,11,1,1
115.23,374.94,12,1,1
194.36,366.92,13,1,2
1093.28,538.64,1,2,1
1225.24,545.59,2,2,2
927.86,512.76,3,2,1
1011.20,519.07,4,2,2
1153.90,503.92,5,2,1
1259.97,498.87,6,2,1
908.68,456.53,7,2,1
1013.22,463.56,8,2,2
1046.56,419.31,10,2,1
1137.48,419.94,11,2,1
967.64,414.89,12,2,1
1030.78,408.58,13,2,2
904.41,466.17,1,0,2
814.50,465.82,2,0,1
1018.15,471.63,3,0,2
919.31,478.09,4,0,1
869.14,428.91,5,0,2
808.54,432.39,6,0,2
1043.98,438.35,7,0,2
988.76,442.55,8,0,2
923.28,389.18,10,0,2
878.36,393.85,11,0,1
1007.16,402.51,12,0,1
936.81,400.34,13,0,1
