1144.24,614.48,1,0,2
1264.33,622.20,2,0,2
1278.05,615.34,3,0,2
1367.26,605.48,4,0,2
1095.64,585.43,5,0,1
1183.17,602.41,6,0,2
1320.51,557.01,7,0,2
1374.76,548.47,8,0,2
1181.43,501.39,10,0,1
1280.97,508.31,11,0,1
1249.32,495.88,12,0,2
1329.19,506.78,13,0,1
1356.23,582.52,1,1,2
1485.96,591.75,2,1,1
1461.99,585.58,3,1,2
1556.54,589.54,4,1,1
1338.28,536.07,4,1,2
1459.84,549.62,5,1,1
1496.23,530.67,7,1,2
1568.33,527.71,8,1,2
1396.39,481.91,10,1,1
1497.12,488.95,11,1,1
1472.23,476.98,12,1,2
1551.05,485.71,13,1,1
