775.07,423.43,1,0,2
849.62,424.59,2,0,1
841.74,425.05,3,0,2
922.31,413.48,4,0,2
752.39,400.05,5,0,1
821.84,400.51,6,0,1
861.19,387.32,7,0,2
935.73,382.92,8,0,2
810.03,357.46,10,0,1
863.51,358.38,11,0,1
863.27,352.36,12,0,2
900.08,355.83,13,0,1
167.16,689.13,1,1,1
22.90,670.24,2,1,2
-562.72,773.28,3,1,2
-701.82,769.84,4,1,2
271.92,555.17,5,1,1
172.12,552.86,6,1,2
-787.69,658.21,7,1,2
-854.67,658.21,8,1,2
-298.24,436.68,10,1,2
-344.61,429.81,11,1,2
-674.34,433.24,12,1,2
-703.54,417.79,13,1,2
937.54,437.25,1,2,2
1044.99,436.31,2,2,1
1035.53,436.31,3,2,2
1128.80,428.74,4,2,1
916.11,406.37,5,2,1
1010.64,405.43,6,2,1
1053.18,391.88,7,2,2
1143.61,385.26,8,2,2
989.21,354.70,10,2,1
1063.89,356.27,11,2,1
1056.33,349.03,12,2,2
1096.66,350.29,13,2,1
1444.28,422.40,1,3,1
1339.20,425.89,2,3,2
1389.16,428.32,3,3,1
1275.46,430.48,4,3,2
1443.72,380.52,5,3,1
1354.32,379.17,6,3,2
1369.18,385.11,7,3,1
1253.06,383.28,8,3,1
1412.34,337.67,10,3,1
1356.48,325.96,11,3,2
1366.96,331.19,12,3,1
1276.68,328.18,13,3,1
