1408.90,427.45,1,0,2
1527.70,403.00,2,0,1
1607.91,395.71,3,0,2
1727.13,375.98,4,0,2
1355.04,407.11,5,0,1
1448.36,396.14,6,0,1
1658.08,354.97,7,0,2
1762.48,336.77,8,0,2
1335.99,299.21,10,0,1
1453.08,280.34,11,0,1
1658.51,268.33,12,0,2
1753.30,263.19,13,0,1
1390.73,466.34,1,1,1
1269.73,471.30,2,1,2
1205.84,497.14,3,1,1
1088.77,502.24,4,1,2
1408.70,410.02,5,1,1
1299.52,418.11,6,1,2
1125.27,440.90,7,1,1
1022.41,450.12,8,1,1
1289.11,354.73,10,1,1
1217.54,351.84,11,1,2
1127.77,369.48,12,1,1
1042.33,378.57,13,1,1
