65.72,578.61,1,0,1
201.82,575.11,2,0,2
-24.34,568.60,3,0,2
66.22,567.10,4,0,2
113.26,552.59,5,0,1
221.33,549.59,6,0,1
-52.87,533.58,7,0,2
17.19,532.57,8,0,2
35.70,490.04,10,0,1
127.03,489.27,11,0,1
-1.27,485.23,12,0,1
59.02,482.65,13,0,2
764.99,702.52,1,1,1
944.15,683.59,2,1,2
454.60,665.93,3,1,1
608.53,663.41,4,1,2
888.27,639.84,5,1,1
1018.05,630.57,6,1,1
422.00,581.44,7,1,2
536.02,586.08,8,1,2
653.20,509.26,10,1,1
761.48,507.22,11,1,1
553.32,503.43,12,1,1
628.37,494.93,13,1,1
1192.25,605.84,1,2,2
1095.10,607.31,2,2,1
1475.96,610.80,3,2,2
1388.11,623.06,4,2,1
1148.38,558.89,5,2,2
1063.25,561.61,6,2,2
1595.15,573.19,7,2,1
1531.13,577.28,8,2,1
1299.57,486.70,10,2,2
1254.62,490.78,11,2,1
1435.78,493.51,12,2,1
1391.51,496.23,13,2,1
300.01,551.58,1,3,2
220.67,544.29,2,3,2
402.94,553.73,3,3,2
311.16,551.58,4,3,1
246.83,523.70,5,3,2
210.80,524.99,6,3,2
428.25,519.84,7,3,1
359.84,520.15,8,3,1
324.55,480.81,10,3,2
288.52,483.75,11,3,1
374.91,487.43,12,3,1
319.04,488.53,13,3,1
1532.34,559.55,1,4,2
1580.86,561.82,2,4,2
1597.56,558.67,3,4,2
1648.92,563.40,4,4,1
1517.94,548.41,5,4,2
1563.54,553.28,6,4,2
1624.89,536.07,7,4,2
1656.14,535.60,8,4,2
1557.99,511.30,10,4,1
1602.90,512.22,11,4,1
1596.19,507.82,12,4,2
1623.73,509.68,13,4,1
1651.56,558.96,1,5,2
1718.36,558.96,2,5,1
1698.20,557.70,3,5,2
1767.20,557.38,4,5,1
1633.29,541.94,5,5,2
1695.99,541.00,6,5,1
1739.16,530.92,7,5,2
1771.62,529.97,8,5,2
1677.47,508.02,10,5,1
1723.77,507.79,11,5,1
1728.16,505.01,12,5,2
1758.72,505.01,13,5,1
913.65,565.34,1,6,2
858.11,570.84,2,6,2
1075.45,571.59,3,6,2
1018.22,580.85,4,6,1
891.46,541.86,5,6,2
854.57,540.57,6,6,2
1109.33,535.81,7,6,1
1050.57,537.95,8,6,1
975.92,492.46,10,6,2
940.99,495.40,11,6,1
1077.38,494.30,12,6,1
1038.04,493.57,13,6,1
1783.35,556.23,1,7,2
1858.20,556.56,2,7,1
1842.92,554.94,3,7,2
1909.36,557.26,4,7,1
1772.08,534.80,5,7,2
1841.07,537.81,6,7,1
1892.22,531.85,7,7,2
1938.37,532.95,8,7,2
1805.27,478.37,10,7,1
1858.50,476.87,11,7,1
1891.68,477.99,12,7,2
1926.73,481.93,13,7,2
