976.97,694.57,1,0,1
1113.42,685.92,2,0,2
880.46,686.58,3,0,1
996.27,681.26,4,0,2
1014.24,653.30,5,0,1
1124.07,641.98,6,0,1
864.48,648.64,7,0,2
932.37,648.64,8,0,2
945.39,593.65,10,0,1
1035.86,584.85,11,0,1
916.53,590.23,12,0,1
966.42,584.36,13,0,1
755.70,679.64,1,1,2
862.58,666.08,2,1,2
706.38,674.49,3,1,2
779.72,673.63,4,1,2
786.35,643.83,5,1,1
877.13,636.20,6,1,2
687.08,634.17,7,1,2
749.70,629.03,8,1,2
742.04,591.16,10,1,1
817.89,584.54,11,1,1
723.84,589.43,12,1,2
775.64,579.45,13,1,2
405.04,737.36,1,2,1
652.26,717.61,2,2,2
345.11,710.04,3,2,2
488.81,712.09,4,2,2
454.22,706.87,5,2,1
689.20,681.75,6,2,1
322.15,666.35,7,2,2
424.24,667.97,8,2,2
413.66,474.29,10,2,1
676.82,459.10,11,2,1
296.00,544.34,12,2,2
386.67,489.94,13,2,2
