995.29,572.34,1,0,1
1091.24,575.16,2,0,2
947.87,568.95,3,0,1
1007.70,568.38,4,0,2
1021.81,545.24,5,0,2
1100.84,545.24,6,0,2
941.10,529.44,7,0,2
982.30,527.74,8,0,2
989.08,497.83,10,0,1
1046.65,495.00,11,0,1
960.29,496.70,12,0,1
1000.93,495.00,13,0,2
1130.30,584.46,1,1,1
1261.24,577.79,2,1,2
1037.02,575.23,3,1,1
1152.55,576.08,4,1,2
1163.68,540.14,5,1,1
1268.94,533.29,6,1,1
1015.43,523.02,7,1,2
1102.13,525.98,8,1,2
1108.09,473.53,10,1,1
1198.76,467.99,11,1,1
1083.77,470.34,12,1,1
1154.02,464.82,13,1,2
