472.94,721.03,1,0,2
549.65,714.82,2,0,1
539.78,714.22,3,0,2
593.94,714.01,4,0,1
461.46,696.09,5,0,1
527.65,696.84,6,0,1
560.78,691.69,7,0,2
596.66,685.90,8,0,2
504.15,663.65,10,0,1
554.59,663.51,11,0,1
536.95,659.66,12,0,2
569.85,661.02,13,0,1
1103.21,708.50,1,1,2
1106.80,715.86,2,1,1
1252.88,717.21,3,1,2
1257.96,725.09,4,1,1
1069.17,692.82,5,1,2
1076.73,694.86,6,1,1
1295.20,692.24,7,1,2
1291.41,696.02,8,1,1
1168.07,667.41,10,1,2
1176.30,666.66,11,1,1
1213.29,664.95,12,1,2
1222.68,667.91,13,1,1
-198.37,701.30,1,2,2
-74.28,709.00,2,2,2
10.45,702.15,3,2,2
158.61,701.48,4,2,1
-230.89,655.08,5,2,2
-117.07,663.64,6,2,2
164.49,643.10,7,2,2
256.92,646.53,8,2,2
-205.79,517.99,10,2,2
-84.69,518.44,11,2,2
168.04,544.91,12,2,2
250.76,559.62,13,2,1
