136.97,569.64,1,2,2
250.92,570.27,2,2,1
325.61,549.38,3,2,2
430.69,551.91,4,2,1
76.20,517.09,5,2,1
182.55,522.16,6,2,1
386.38,491.77,7,2,2
462.34,493.67,8,2,1
226.73,446.38,10,2,1
310.70,450.25,11,2,1
369.88,442.53,12,2,2
423.14,445.84,13,2,1
1324.46,566.64,1,1,1
1417.08,575.38,2,1,2
1175.23,548.47,3,1,1
1260.86,555.11,4,1,2
1385.62,534.14,7,1,1
1457.97,533.09,8,1,2
1152.87,496.74,7,1,2
1205.99,498.49,8,1,2
1284.62,469.83,10,1,1
1349.28,469.48,11,1,1
1180.48,462.14,12,1,1
1230.80,459.00,13,1,2
1871.16,689.95,1,0,2
1940.94,689.95,2,0,2
1622.83,650.95,3,0,1
1682.35,655.06,4,0,2
2025.08,616.06,5,0,2
2074.34,618.12,6,0,2
1563.31,540.13,7,0,1
1629.52,540.41,8,0,2
1926.03,497.39,10,0,2
1982.53,497.39,11,0,2
1630.26,475.79,12,0,1
1700.05,467.48,13,0,2
