1309.01,459.85,1,1,2
1265.67,461.52,2,1,1
1476.32,472.28,3,1,2
1435.32,473.82,4,1,1
1249.78,436.92,5,1,2
1231.85,437.43,6,1,1
1515.35,448.52,7,1,2
1503.84,447.07,8,1,1
1366.40,401.67,10,1,2
1354.72,402.91,11,1,1
1442.36,406.62,12,1,2
1426.42,406.80,13,1,2
323.05,404.64,1,0,1
438.56,419.02,2,0,2
243.73,389.34,3,0,1
326.77,394.44,4,0,2
360.63,379.59,5,0,1
453.87,384.23,6,0,1
241.87,345.37,7,0,1
305.43,349.91,8,0,2
316.75,320.84,10,0,1
393.24,325.68,11,0,1
275.28,317.90,12,0,1
331.87,316.51,13,0,2
109.41,362.15,1,2,1
227.24,369.84,2,2,2
50.69,350.40,3,2,1
147.06,355.67,4,2,2
146.66,340.68,5,2,1
231.69,345.95,6,2,1
40.17,312.34,7,2,2
134.92,317.20,8,2,2
110.62,282.38,10,2,1
190.99,286.90,11,2,1
62.84,279.95,12,2,1
126.01,278.73,13,2,2
