1179.03,454.45,1,0,3
1115.38,451.66,2,0,3
1123.18,454.70,3,0,3
1042.82,451.42,4,0,3
1180.70,431.46,5,0,3
1150.09,427.05,6,0,3
1095.12,424.53,7,0,3
1034.66,416.87,8,0,3
1143.30,393.96,10,0,3
1121.06,391.03,11,0,3
1119.69,395.52,12,0,3
1069.94,388.86,13,0,3
983.76,430.85,1,1,1
1047.51,432.83,2,1,2
1060.10,429.37,3,1,2
1111.18,430.56,4,1,2
971.13,402.15,5,1,1
1032.07,407.49,6,1,1
1110.46,404.32,7,1,2
1145.59,404.61,8,1,2
1022.45,367.35,10,1,1
1071.39,370.98,11,1,1
1064.34,365.51,12,1,1
1093.84,369.27,13,1,1
