1577.06,375.54,1,0,1
1812.71,376.22,2,0,1
1615.20,359.20,3,0,2
1827.01,353.75,4,0,2
1586.36,295.16,5,0,1
1790.09,301.58,6,0,1
1696.20,266.29,7,0,2
1831.54,273.56,8,0,2
1637.44,196.41,10,0,1
1797.06,199.91,11,0,1
1660.99,187.07,12,0,2
1803.06,192.40,13,0,1
1578.23,257.34,1,1,2
1569.62,248.73,2,1,2
1472.51,255.56,3,1,2
1464.20,246.06,4,1,2
1616.24,245.76,5,1,2
1610.00,240.71,6,1,2
1429.45,239.82,7,1,2
1425.00,232.99,8,1,2
1550.61,217.84,10,1,1
1543.19,213.39,11,1,2
1485.87,212.20,12,1,1
1477.56,211.31,13,1,2
