1074.90,552.00,1,0,1
1177.46,560.46,2,0,2
1034.10,543.18,3,0,1
1100.63,551.27,4,0,2
1094.15,518.98,5,0,1
1180.17,521.50,6,0,1
1037.43,503.86,7,0,2
1082.49,507.64,8,0,2
1076.19,476.83,10,0,1
1148.98,477.46,11,0,1
1065.79,469.58,12,0,1
1114.63,469.27,13,0,2
787.34,545.46,1,1,1
894.69,549.14,2,1,1
788.08,538.11,3,1,2
888.80,537.38,4,1,2
796.90,502.98,5,1,1
884.02,504.45,6,1,1
793.22,489.01,7,1,2
886.23,490.48,8,1,2
798.19,458.08,10,1,1
877.05,461.59,11,1,1
802.78,454.57,12,1,2
871.92,457.27,13,1,2
