528.45,405.16,1,1,1
626.04,403.90,2,1,2
436.52,396.97,3,1,1
521.52,399.49,4,1,2
556.91,380.41,5,1,1
643.44,379.52,6,1,1
426.45,365.51,7,1,2
497.80,367.51,8,1,2
499.81,332.53,10,1,1
567.61,331.64,11,1,1
462.34,333.13,12,1,1
510.22,326.58,13,1,2
111.85,445.81,1,0,1
270.05,442.55,2,0,2
52.32,433.17,3,0,1
168.12,435.21,4,0,2
140.80,405.45,5,0,1
283.10,402.59,6,0,1
46.61,384.65,7,0,2
133.46,382.61,8,0,2
111.44,339.39,10,0,1
214.19,336.54,11,0,1
87.79,335.32,12,0,1
160.37,330.02,13,0,2
258.13,409.73,1,2,2
385.70,414.51,2,2,2
200.33,404.15,3,2,2
313.54,406.54,4,2,2
297.28,370.72,5,2,1
396.37,372.43,6,2,1
189.31,361.50,7,2,2
262.09,361.84,8,2,2
252.70,316.08,10,2,1
343.93,316.84,11,2,1
205.31,315.35,12,2,1
270.70,307.51,13,2,2
