929.39,590.45,1,0,2
810.56,588.25,2,0,1
1073.90,596.32,3,0,2
943.33,599.98,4,0,1
942.37,530.19,5,0,2
797.94,542.58,6,0,2
1096.33,532.12,7,0,1
989.42,527.76,8,0,1
1019.72,600.48,9,0,1
948.45,473.94,10,0,2
895.79,479.18,11,0,1
1062.77,484.41,12,0,1
976.95,481.21,13,0,1
524.67,503.21,1,1,2
498.52,503.84,2,1,2
589.90,504.78,3,1,2
565.00,504.15,4,1,1
508.60,492.50,5,1,2
494.42,492.18,6,1,2
605.02,489.03,7,1,1
586.75,489.97,8,1,1
545.78,473.90,10,1,2
533.18,474.22,11,1,1
572.57,473.90,12,1,1
559.96,473.59,13,1,1
387.96,549.05,1,2,2
305.23,544.08,2,2,1
437.70,551.22,3,2,1
347.64,547.41,4,2,1
345.52,512.26,5,2,2
306.39,510.65,6,2,2
450.98,514.73,7,2,1
365.20,513.51,8,2,1
385.13,472.65,10,2,2
336.38,477.26,11,2,1
433.53,475.39,12,2,1
375.83,475.08,13,2,1
1399.44,559.49,1,3,2
1451.05,558.70,2,3,2
1272.71,552.41,3,3,1
1332.86,554.66,4,3,2
1425.37,536.88,5,3,2
1472.87,538.80,6,3,2
1248.58,519.60,7,3,1
1280.31,522.11,8,3,2
1347.66,501.27,10,3,1
1382.07,499.66,11,3,1
1300.05,495.48,12,3,2
1321.39,493.87,13,3,2
