416.13,554.91,1,0,1
643.02,548.98,2,0,2
211.85,523.66,3,0,1
443.25,532.68,4,0,2
499.31,493.95,5,0,1
694.90,484.01,6,0,1
179.41,433.54,7,0,2
318.91,434.83,8,0,1
346.54,364.34,10,0,1
512.13,364.34,11,0,1
300.97,355.99,12,0,1
398.53,352.14,13,0,2
158.01,435.10,1,1,2
55.13,426.78,2,1,1
224.26,434.09,3,1,2
122.99,431.16,4,1,1
106.97,394.46,5,1,2
55.02,395.78,6,1,2
242.87,387.41,7,1,2
145.09,390.75,8,1,1
159.40,340.19,10,1,2
105.21,344.79,11,1,1
220.60,346.73,12,1,1
149.96,346.73,13,1,1
1767.71,415.36,1,2,2
1877.00,420.94,2,2,1
1825.85,415.36,3,2,2
1934.16,406.07,4,2,2
1769.14,389.95,5,2,1
1847.27,392.34,6,2,1
1887.54,372.80,7,2,2
1943.51,367.56,8,2,2
1800.49,338.01,10,2,1
1879.27,337.13,11,2,1
1846.01,330.06,12,2,2
1912.95,335.08,13,2,1
