655.94,516.89,1,0,2
765.01,559.26,2,0,1
950.46,495.78,3,0,2
1072.49,524.92,4,0,1
585.95,468.98,5,0,2
675.79,489.59,6,0,1
1061.00,427.79,7,0,2
1132.06,437.06,8,0,1
799.95,366.72,10,0,1
874.65,374.32,11,0,1
935.42,357.86,12,0,2
970.86,363.20,13,0,1
10.95,948.64,1,1,1
-118.62,805.33,2,1,2
-823.27,1022.62,3,1,2
-971.15,876.09,4,1,2
232.91,763.66,5,1,1
211.61,700.87,6,1,2
-1119.42,808.70,7,1,2
-1163.22,737.94,8,1,2
-600.96,567.52,10,1,2
-511.01,507.70,11,1,2
-909.60,552.26,12,1,2
-827.90,490.37,13,1,2
1711.07,436.67,1,2,2
1851.42,435.81,2,2,1
1851.42,427.26,3,2,2
1970.37,411.00,4,2,2
1688.45,391.86,5,2,1
1806.55,391.13,6,2,1
1899.18,363.20,7,2,2
1974.63,356.29,8,2,2
1786.10,324.89,10,2,1
1880.41,323.28,11,2,1
1837.01,311.44,12,2,2
1915.41,316.58,13,2,1
543.51,358.98,1,3,2
604.90,360.58,2,3,2
492.06,358.02,3,3,2
558.36,355.57,4,3,2
567.10,340.05,5,3,1
611.86,339.41,6,3,1
485.42,334.28,7,3,2
521.05,332.27,8,3,2
532.08,307.62,10,3,1
572.94,306.33,11,3,2
498.35,305.03,12,3,1
530.48,304.77,13,3,2
349.96,359.11,1,4,2
374.27,359.34,2,4,2
439.32,357.49,3,4,2
461.55,358.18,4,4,2
327.04,342.21,5,4,2
344.87,342.21,6,4,1
464.10,335.27,7,4,2
478.68,334.57,8,4,1
385.70,318.98,10,4,1
403.89,318.03,11,4,1
428.01,318.03,12,4,2
441.47,319.14,13,4,1
83.70,426.43,1,5,1
194.56,420.50,2,5,2
26.68,417.33,3,5,1
131.43,413.74,4,5,2
106.27,397.13,5,5,1
194.17,390.80,6,5,1
10.45,374.96,7,5,2
71.93,379.55,8,5,2
71.42,338.93,10,5,1
151.80,335.37,11,5,1
46.08,340.12,12,5,1
101.12,334.58,13,5,2
