19.57,294.68,1,0,2
223.50,278.92,2,0,1
236.48,279.85,3,0,2
331.03,265.02,4,0,1
-7.32,239.99,5,0,2
160.47,236.28,6,0,1
256.79,218.35,7,0,2
331.93,204.51,8,0,2
83.53,148.22,10,0,1
229.02,150.42,11,0,1
208.86,139.27,12,0,2
275.76,145.27,13,0,1
463.62,242.84,1,1,2
609.36,236.71,2,1,1
597.11,233.31,3,1,2
689.73,223.77,4,1,1
443.87,175.42,5,1,1
565.10,177.46,6,1,1
616.18,165.20,7,1,2
707.44,165.20,8,1,2
482.69,90.97,10,1,1
612.09,91.65,11,1,1
599.15,87.56,12,1,2
693.13,95.05,13,1,1
329.05,268.30,4,2,1
222.13,282.61,2,2,1
21.22,296.91,1,2,1
141.08,291.46,3,2,2
161.51,235.61,6,2,1
-14.20,243.11,5,2,2
331.77,202.92,8,2,2
241.14,212.35,7,2,2
223.49,147.76,11,2,1
90.68,146.40,10,2,1
291.59,151.16,13,2,1
200.33,138.22,12,2,2
463.46,243.94,1,3,2
609.40,235.12,2,3,1
588.44,237.32,3,3,2
689.54,225.19,4,3,1
436.99,171.15,5,3,1
573.37,175.56,6,3,1
633.41,164.54,7,3,2
706.93,154.24,8,3,2
485.88,91.38,10,3,1
610.13,93.95,11,3,1
692.85,95.79,13,3,1
599.84,89.17,12,3,2
