74.66,608.25,1,0,1
178.59,607.56,2,0,2
43.60,603.97,3,0,1
128.70,604.56,4,0,2
94.71,587.26,5,0,1
177.99,584.77,6,0,1
39.11,577.54,7,0,2
102.37,580.30,8,0,2
75.76,550.61,10,0,1
146.82,548.87,11,0,1
65.79,548.12,12,0,1
110.17,545.13,13,0,2
539.09,588.93,1,1,2
594.41,588.25,2,1,1
605.61,581.12,3,1,2
661.27,579.43,4,1,1
525.23,566.75,5,1,1
569.74,566.46,6,1,1
629.99,555.15,7,1,2
668.06,548.42,8,1,2
576.09,534.36,10,1,1
613.00,532.61,11,1,1
614.49,528.12,12,1,2
647.41,527.12,13,1,1
1465.70,609.71,1,2,2
1522.11,608.12,2,2,2
1337.77,603.35,3,2,1
1388.63,604.94,4,2,2
1489.55,591.49,5,2,1
1546.35,592.23,6,2,1
1314.33,570.78,7,2,1
1347.53,570.27,8,2,2
1409.68,548.13,10,2,1
1447.03,547.73,11,2,2
1375.78,545.08,12,2,2
1394.40,543.07,13,2,2
