994.47,803.83,1,0,1
660.20,721.12,2,0,2
52.70,1011.53,3,0,1
-120.38,878.35,4,0,2
1070.70,642.42,5,0,1
959.86,596.23,6,0,2
-271.80,921.04,7,0,2
-371.95,833.40,8,0,2
579.56,495.36,10,0,1
406.07,459.59,11,0,1
107.38,549.02,12,0,1
7.22,495.36,13,0,1
1251.22,470.14,1,1,2
1383.40,470.14,2,1,1
1439.87,458.12,3,1,2
1586.47,443.70,4,1,1
1203.15,431.68,5,1,1
1305.29,435.29,6,1,1
1548.80,377.83,7,1,2
1616.51,376.41,8,1,2
1347.53,337.09,10,1,1
1448.23,338.01,11,1,1
1445.46,327.61,12,1,2
1509.03,326.12,13,1,1
378.86,366.31,1,2,2
404.88,364.81,2,2,2
465.42,361.80,3,2,2
491.41,359.94,4,2,1
352.84,352.30,5,2,2
374.85,350.80,6,2,1
483.93,341.29,7,2,2
508.95,341.79,8,2,1
417.89,325.78,10,2,1
432.40,325.78,11,2,1
454.91,323.78,12,2,2
469.42,323.78,13,2,1
572.16,363.18,1,3,2
639.14,364.57,2,3,2
523.66,366.42,3,3,1
584.63,362.72,4,3,2
593.25,343.76,5,3,1
643.48,343.76,6,3,1
514.06,336.02,7,3,2
557.95,337.76,8,3,2
559.30,313.49,10,3,1
602.69,313.70,11,3,2
525.32,311.78,12,3,1
558.45,310.07,13,3,2
