1262.34,1094.35,1,0,3
1165.56,1032.66,2,0,3
321.02,1148.86,3,0,3
195.74,1093.50,4,0,3
1401.64,909.34,5,0,3
1284.52,839.36,6,0,3
-92.85,953.40,7,0,3
-137.99,870.34,8,0,3
845.79,716.49,10,0,3
813.75,689.38,11,0,3
254.30,733.74,12,0,3
263.27,705.82,13,0,3
1189.50,652.63,1,1,3
1293.58,655.14,2,1,3
1257.05,651.13,3,1,3
1345.12,646.13,4,1,3
1184.52,617.61,5,1,3
1264.66,618.72,6,1,3
1263.56,606.95,7,1,3
1339.66,603.64,8,1,3
1226.07,570.93,10,1,3
1294.30,572.88,11,1,3
1293.61,568.48,12,1,3
1330.41,572.88,13,1,3
1394.43,630.46,1,2,3
1479.71,631.24,2,2,3
1440.55,627.25,3,2,3
1506.08,627.00,4,2,3
1395.73,610.38,5,2,3
1466.64,611.87,6,2,3
1448.09,600.83,7,2,3
1507.33,602.60,8,2,3
1417.57,576.87,10,2,3
1479.20,579.26,11,2,3
1440.91,574.48,12,2,3
1485.26,576.30,13,2,3
767.58,623.58,1,3,2
754.30,627.91,2,3,1
892.79,622.76,3,3,2
879.24,627.10,4,3,1
749.00,591.44,5,3,2
730.18,600.27,6,3,1
934.53,599.19,7,3,2
917.72,599.73,8,3,1
933.29,621.69,9,3,1
822.35,565.99,10,3,1
806.46,567.76,11,3,1
919.07,565.48,12,3,1
910.62,565.70,13,3,1
243.21,626.92,1,4,3
367.96,625.69,2,4,3
114.04,619.05,3,4,3
205.37,619.61,4,4,3
312.79,613.44,5,4,3
418.34,610.91,6,4,3
73.34,598.69,7,4,3
157.43,599.15,8,4,3
289.05,500.44,10,4,3
417.02,501.81,11,4,3
79.28,502.72,12,4,3
168.85,492.21,13,4,3
