1386.90,510.62,1,1,1
1533.02,517.18,2,1,2
1224.08,486.17,3,1,1
1319.50,486.17,4,1,2
1450.12,468.87,5,1,1
1575.96,467.68,6,1,1
1200.22,428.91,7,1,1
1279.55,424.14,8,1,2
1353.50,396.71,10,1,1
1452.50,394.92,11,1,1
1278.35,388.95,12,1,1
1342.76,380.60,13,1,2
948.41,454.24,1,0,1
1051.86,457.51,2,0,2
876.77,443.06,3,0,1
960.03,453.46,4,0,2
979.16,428.38,5,0,1
1064.02,427.27,6,0,1
875.77,399.72,7,0,2
970.30,409.17,8,0,2
937.90,375.89,10,0,1
1002.78,374.90,11,0,1
909.32,372.91,12,0,1
969.84,369.94,13,0,2
