836.40,471.86,1,0,2
941.18,457.92,2,0,1
1043.64,434.99,3,0,2
1151.53,421.11,4,0,1
773.07,418.40,5,0,1
869.12,407.54,6,0,1
1099.30,362.36,7,0,2
1184.37,345.35,8,0,1
916.67,330.84,10,0,1
996.23,324.33,11,0,1
1067.28,298.81,12,0,2
1141.44,304.62,13,0,1
497.67,444.21,1,1,2
420.15,449.61,2,1,1
607.59,444.21,3,1,1
513.06,446.91,4,1,1
407.19,423.68,6,1,2
481.46,416.75,5,1,2
631.09,401.81,7,1,1
562.22,407.75,8,1,1
473.36,379.75,11,1,1
522.52,373.81,10,1,2
580.85,373.81,12,1,1
521.44,379.21,13,1,1
420.13,449.24,2,3,1
514.03,446.08,4,3,1
606.35,439.47,3,3,2
504.18,448.20,1,3,2
405.64,425.92,6,3,2
471.77,421.19,5,3,2
549.95,409.22,8,3,1
629.36,401.66,7,3,1
520.98,378.81,13,3,1
583.69,374.99,12,3,1
473.24,380.60,11,3,1
516.82,374.87,10,3,2
835.84,474.08,1,2,2
940.77,460.53,2,2,1
1043.25,435.42,3,2,2
1151.59,421.36,4,2,1
772.54,421.95,5,2,1
869.94,408.80,6,2,1
1176.48,337.69,8,2,2
1095.86,364.07,7,2,2
927.30,324.55,10,2,1
1000.45,320.40,11,2,1
1075.93,299.07,12,2,2
1142.42,306.62,13,2,1
