255.64,616.31,1,0,1
385.72,614.59,2,0,2
183.75,608.60,3,0,2
312.98,612.03,4,0,2
306.99,589.78,5,0,1
395.13,584.64,6,0,1
161.81,575.32,7,0,2
272.83,573.17,8,0,2
235.64,533.83,10,0,1
320.79,528.98,11,0,1
192.53,532.75,12,0,1
274.44,527.36,13,0,2
32.05,657.76,1,1,1
228.64,651.16,2,1,2
-58.91,655.56,3,1,2
117.14,643.09,4,1,2
81.20,591.01,5,1,1
232.31,582.20,6,1,1
-87.52,587.34,7,1,2
7.11,585.14,8,1,2
21.91,521.40,10,1,1
158.65,514.48,11,1,1
0.66,512.63,12,1,2
116.61,506.62,13,1,2
1690.45,532.39,1,2,2
1808.21,519.78,2,2,1
1969.42,514.17,3,2,2
2075.67,516.67,4,2,2
1600.34,510.42,5,2,1
1695.40,507.91,6,2,1
2076.33,456.21,7,2,2
2159.68,453.06,8,2,2
1590.33,386.58,10,2,1
1699.16,375.32,11,2,1
2058.24,349.26,12,2,2
2151.82,344.55,13,2,2
