1288.90,511.50,1,0,2
1455.90,500.47,2,0,2
1371.45,501.10,3,0,2
1505.69,482.51,4,0,1
1278.19,466.12,5,0,1
1426.60,460.77,6,0,1
1403.28,446.90,7,0,2
1502.54,434.30,8,0,2
1334.90,397.12,10,0,1
1450.23,389.87,11,0,1
1374.61,390.82,12,0,2
1469.77,387.98,13,0,1
925.81,508.40,1,1,2
1040.14,504.72,2,1,1
1087.31,495.30,3,1,2
1196.01,487.81,4,1,1
894.20,466.86,5,1,1
983.16,465.39,6,1,1
1122.12,433.40,7,1,2
1223.21,436.34,8,1,1
982.79,398.85,10,1,1
1073.96,393.70,11,1,1
1121.38,384.14,12,1,2
1197.11,388.19,13,1,1
