1505.36,487.27,1,0,2
1580.37,490.28,3,0,2
1614.63,489.82,2,0,1
1678.98,490.97,4,0,2
1495.87,454.16,5,0,1
1584.07,462.50,6,0,1
1611.16,455.32,7,0,2
1689.86,452.08,8,0,2
1556.49,413.42,10,0,1
1633.36,418.86,11,0,1
1599.01,413.08,12,0,2
1662.28,422.77,13,0,1
1449.84,470.19,2,1,1
1350.90,466.41,1,1,2
1528.93,462.00,4,1,2
1438.18,465.46,3,1,2
1341.04,434.38,5,1,1
1422.88,440.87,6,1,1
1489.59,432.22,7,1,2
1540.27,429.86,8,1,2
1391.01,389.28,10,1,1
1473.47,394.56,11,1,1
1528.62,397.09,13,1,1
1463.93,387.93,12,1,2
1177.74,451.99,1,2,2
1266.80,452.66,2,2,1
1273.53,450.10,3,2,2
1356.72,450.73,4,2,2
1159.30,410.52,5,2,1
1240.60,415.65,6,2,1
1341.07,411.60,7,2,2
1377.26,412.68,8,2,2
1228.47,369.12,10,2,1
1291.64,374.06,11,2,1
1322.05,371.95,12,2,2
1365.38,377.30,13,2,1
