1774.38,465.64,1,0,2
1844.64,488.69,2,0,1
2272.11,524.35,3,0,2
2363.67,552.12,4,0,2
1689.76,386.98,5,0,2
1744.55,379.76,6,0,1
2501.77,441.60,8,0,2
2400.45,433.16,7,0,2
2075.75,262.00,10,0,2
2133.16,289.97,11,0,2
2323.82,270.18,12,0,2
2413.21,299.97,13,0,2
444.85,210.69,2,1,1
542.92,217.20,4,1,1
341.78,203.69,1,1,2
452.11,205.01,3,1,2
411.36,177.99,5,1,1
322.15,169.41,5,1,1
561.90,182.71,8,1,2
506.57,174.56,7,1,2
470.55,141.11,11,1,1
398.07,131.24,10,1,1
527.59,149.69,13,1,1
476.12,134.25,12,1,2
