1661.82,532.72,1,0,1
1655.60,528.15,2,0,2
1518.65,529.43,3,0,2
1512.09,524.96,4,0,2
1695.86,513.00,5,0,1
1690.68,510.21,6,0,2
1478.92,501.85,7,0,2
1476.61,497.85,8,0,2
1600.68,479.35,10,0,1
1597.30,477.15,11,0,2
1543.22,478.26,12,0,1
1539.74,477.15,13,0,2
1348.49,540.26,1,1,2
1402.12,540.91,2,1,2
1219.63,535.35,3,1,2
1273.65,537.45,4,1,2
1366.98,529.95,5,1,2
1416.79,524.85,6,1,2
1196.23,506.24,7,1,1
1247.24,507.74,8,1,2
1288.05,484.04,10,1,1
1325.36,482.16,11,1,1
1244.00,482.82,12,1,2
1271.12,478.63,13,1,2
550.94,662.91,1,2,1
312.72,648.19,2,2,2
53.73,729.81,3,2,1
-205.73,716.36,4,2,2
592.88,564.07,5,2,1
379.21,557.29,6,2,2
-142.15,619.49,7,2,2
-308.79,606.97,8,2,2
361.83,446.53,10,2,1
270.20,427.06,11,2,2
137.33,433.93,12,2,1
-44.79,424.77,13,2,2
