749.53,544.26,1,0,1
877.41,544.26,2,0,2
595.92,538.21,3,0,1
710.94,539.72,4,0,2
795.69,502.65,5,0,1
903.14,493.56,6,0,1
566.41,476.92,7,0,1
629.97,479.19,8,0,2
708.67,423.19,10,0,1
792.66,420.92,11,0,1
609.54,422.43,12,0,1
688.99,414.87,13,0,1
1132.88,521.91,1,1,2
1045.58,520.83,2,1,1
1273.54,526.22,3,1,2
1179.77,525.14,4,1,1
1068.75,486.88,5,1,2
1038.57,487.96,6,1,1
1303.18,481.49,7,1,1
1230.43,482.03,8,1,1
1143.24,441.41,10,1,2
1125.20,442.86,11,1,1
1227.89,443.73,12,1,1
1172.04,446.35,13,1,1
249.14,551.65,1,2,1
415.07,551.65,2,2,1
155.37,541.95,3,2,1
276.09,544.64,4,2,2
289.03,504.23,5,2,1
421.06,495.06,6,2,1
130.58,482.67,7,2,2
194.71,483.75,8,2,2
230.60,411.52,10,2,1
367.60,408.75,11,2,1
147.06,414.69,12,2,1
242.88,402.81,13,2,2
