698.21,851.90,1,0,2
604.45,870.18,2,0,1
1039.87,847.93,3,0,2
992.99,856.67,4,0,1
620.35,777.21,5,0,2
532.94,814.56,6,0,1
1158.84,747.58,7,0,2
1124.89,758.14,8,0,1
1149.52,844.75,9,0,1
797.83,698.54,10,0,1
756.39,711.97,11,0,1
989.30,684.53,12,0,1
960.52,692.38,13,0,1
596.21,713.66,1,1,1
616.05,712.38,2,1,2
512.91,717.01,3,1,2
533.74,716.50,4,1,2
614.66,694.08,5,1,1
631.49,692.97,6,1,1
491.63,693.86,7,1,1
511.26,696.06,8,1,2
563.73,677.20,10,1,2
576.77,676.44,11,1,2
523.10,677.01,12,1,1
539.01,675.90,13,1,2
1052.24,736.86,1,2,2
959.61,732.04,2,2,2
1169.03,745.57,3,2,2
1060.26,749.98,4,2,2
1015.48,695.69,5,2,2
958.50,697.16,6,2,2
1184.12,681.44,7,2,1
1070.32,691.50,8,2,1
1083.86,634.30,10,2,2
1014.90,638.51,11,2,1
1158.25,639.59,12,2,1
1068.34,646.85,13,2,1
680.58,702.24,1,3,2
701.23,700.78,2,3,2
586.62,703.98,3,3,2
607.85,700.47,4,3,2
700.94,687.80,5,3,1
714.91,685.30,6,3,2
562.81,693.53,7,3,2
583.57,690.68,8,3,2
641.02,672.32,10,3,1
650.07,668.96,11,3,1
608.78,673.20,12,3,1
621.97,669.43,13,3,2
