244.23,590.80,1,1,1
281.58,566.99,2,1,2
-227.83,603.72,3,1,2
-160.27,567.89,4,1,2
314.62,493.78,5,1,1
366.13,467.21,6,1,2
-298.63,496.51,7,1,2
-281.01,463.02,7,1,2
2.76,320.25,10,1,1
71.50,310.56,11,1,1
-266.02,335.23,12,1,2
-213.15,314.97,13,1,2
1422.58,444.97,1,0,2
1524.73,451.39,2,0,2
1315.75,427.46,3,0,1
1428.41,433.30,4,0,2
1446.51,402.21,5,0,1
1548.08,404.69,6,0,2
1311.70,374.96,7,0,2
1397.38,383.47,8,0,2
1417.91,336.68,10,0,1
1507.81,340.92,11,0,1
1375.29,329.24,12,0,1
1455.85,328.07,13,0,2
