1935.49,513.40,1,0,2
1958.28,498.21,2,0,2
1686.85,499.85,3,0,2
1719.54,490.07,4,0,2
1971.30,466.19,5,0,2
2004.40,467.28,6,0,2
1621.87,455.34,7,0,2
1640.86,448.29,8,0,2
1830.23,410.31,10,0,1
1835.55,406.22,11,0,1
1662.36,410.53,12,0,1
1665.82,405.43,13,0,2
901.49,482.73,1,2,1
992.72,485.81,2,2,2
806.84,473.51,3,2,1
876.21,477.61,4,2,2
936.00,463.94,5,2,1
1008.10,461.21,6,2,1
794.88,442.07,7,2,2
863.22,450.61,8,2,2
872.11,411.32,10,2,1
930.53,409.61,11,2,1
838.96,408.25,12,2,1
875.52,405.17,13,2,2
634.70,487.47,1,1,1
750.53,484.06,2,1,2
569.78,476.54,3,1,1
656.75,483.17,4,1,2
668.53,450.57,5,1,1
758.05,446.81,6,1,1
567.73,429.73,7,1,2
627.87,432.80,8,1,2
620.69,396.93,10,1,1
703.38,398.98,11,1,1
579.69,397.95,12,1,1
638.46,390.44,13,1,2
1000.03,461.53,1,3,2
1072.95,459.10,2,3,2
912.10,448.33,3,3,2
969.24,450.59,4,3,2
1036.25,442.15,5,3,1
1093.81,443.10,6,3,1
889.74,424.07,7,3,2
934.93,424.55,8,3,2
974.89,397.44,10,3,1
1030.42,395.50,11,3,1
893.07,393.63,12,3,1
936.83,389.82,13,3,2
