2084.81,541.87,1,0,2
2248.84,543.17,2,0,2
1659.89,495.38,3,0,1
1807.13,499.25,4,0,2
2175.22,487.63,5,0,2
2291.46,476.01,6,0,2
1566.90,402.39,7,0,1
1639.23,362.35,8,0,2
2006.49,320.81,10,0,2
2096.64,317.96,11,0,2
1775.91,304.68,12,0,1
1851.82,292.34,13,0,2
582.53,292.66,1,1,1
700.27,300.26,2,1,2
518.44,278.47,3,1,1
611.32,280.87,4,1,2
617.30,268.91,5,1,1
706.20,269.70,6,1,1
509.67,238.21,7,1,2
564.26,241.76,8,1,2
568.64,208.49,10,1,1
642.10,207.12,11,1,1
521.15,201.31,12,1,1
593.93,198.58,13,1,2
