301.38,671.44,1,0,1
194.40,675.87,2,0,2
103.88,692.96,3,0,1
-18.92,698.02,4,0,2
319.55,623.29,5,0,1
247.44,625.63,6,0,2
27.15,612.61,7,0,1
-51.52,616.41,8,0,2
196.06,569.20,10,0,1
144.74,565.32,11,0,2
41.13,575.01,12,0,1
-26.16,571.62,13,0,2
733.16,699.54,1,1,1
605.64,695.24,2,1,2
559.97,734.01,3,1,1
378.18,740.90,4,1,2
741.03,637.82,5,1,2
639.32,631.42,6,1,2
489.89,641.41,7,1,1
321.27,640.81,8,1,1
627.25,569.99,10,1,1
541.92,559.23,11,1,2
493.48,583.06,12,1,1
362.02,573.84,13,1,1
444.75,752.79,9,1,1
340.67,745.79,9,1,1
