-20.12,630.00,1,0,2
-11.66,636.32,2,0,2
103.71,621.17,3,0,2
120.19,625.97,4,0,1
-41.86,619.28,5,0,2
-45.64,618.65,6,0,2
150.37,593.63,5,0,2
143.08,593.59,6,0,1
31.46,578.05,10,0,2
34.52,580.82,11,0,1
124.76,569.59,12,0,2
114.41,572.65,13,0,1
276.63,595.04,1,1,2
317.27,590.41,2,1,1
355.85,587.58,3,1,2
387.75,583.46,4,1,1
259.39,576.26,5,1,1
294.89,571.89,6,1,1
367.68,563.91,7,1,2
394.43,559.80,8,1,2
308.01,548.22,10,1,1
333.99,545.65,11,1,1
358.94,538.96,12,1,2
374.89,541.02,13,1,1
1102.50,610.73,1,2,2
1143.15,607.03,2,2,2
981.47,607.95,3,2,1
1022.58,605.64,4,2,2
1136.68,590.40,5,2,2
1171.79,586.70,6,2,1
956.73,577.46,7,2,1
988.64,579.16,8,2,2
1047.35,552.42,10,2,1
1081.67,550.09,11,2,1
1006.62,552.71,12,2,2
1042.11,548.06,13,2,2
2066.53,636.46,1,3,2
1863.92,653.15,2,3,2
1817.44,717.51,3,3,1
1449.16,733.00,4,3,2
2077.09,557.46,5,3,2
1877.03,551.84,6,3,2
1612.44,576.87,7,3,1
1189.34,575.68,8,3,1
2069.61,353.45,10,3,2
1911.35,330.30,11,3,2
1627.89,251.23,12,3,1
1194.86,300.21,13,3,1
1246.47,269.50,9,3,1
